run_id,config_hash,artifact_path,sha256,size_bytes
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/fold_metrics.csv,47a300e67f1c2d9aa1f3a25bc80a3339df83a32ff93bfed3e42cc251e5c0d6c6,16932
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/model_predictions.csv,156e5541bb4f90223b3fce2ce7ec10d47066ac62bc5d511ecbdd95f2c2f9aee8,333981
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/performance_metrics.csv,2584079d5a883ce7d0c53d08ef2d1000be6be3221a8a48e71534fe80cb4dd6aa,7161
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/representative_cases.csv,82198dede355f2cf96cc524d518e9566c12b5f97cc240349f090766bf158b2bc,4526
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/shap/department_free/global_grouped_shap_importance.csv,c0a841384266c567c492b681a8fc2e6ad289d81f9ed2ed822598bd378f761f95,4800
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/shap/department_free/local_grouped_shap_values.csv,898f5941859833bb71035f6977c25e755304f63cd2803feffef512e8282e59e3,7649483
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/target_mapping.csv,7ccb464c2d5b356e88e24a96eda2f09477345dd529d8cf794755f670521e756d,859
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,hrdataset_v14/target_support.csv,ead4470757f7f13807dd83f7e24ae4d2ee62ff12f112bad51dae20abef2c6d36,735
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/actionability_summary.csv,ebc0ec378d0e8af6ad533daac0c9d7ec47aa60db02e9d5033b589ba2e7e56a7d,1168
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/experiment_metadata.json,b46805ab6aaf42d8f21f65e9d5fc374979f37fc47d51d21070f0a2a12b92f2b4,2016
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/feature_policy_audit.csv,68d9ed0d0f5ade7ff23b6692945fcf4c60993d572c91a99daf7810301d0617cb,2619
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/fold_metrics.csv,67d6bd0bf05d0d3e1520184153da390477c2264d6dfb05dff3261f1f76397a20,16100
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/model_predictions.csv,be81b10a4caa1fb045246c4e2973b4a995bc9976eb0238bc0452c480ce111504,1389646
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/performance_metrics.csv,fd651a9a5da23ce4b7aa54fd3970093b371ed4a155700164e4fe57c0b9b3f4f9,7011
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/representative_cases.csv,020660da592ae45802e7d8bd2eaf14a82b2d720f5b9638a5734f8668215aad24,4226
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/target_mapping.csv,6681d836f35165fecfd9f8ccb8759e3012fff6837dc646cfd3a569dac6058373,464
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_attrition/target_support.csv,f3df769f33b04558116699328956daae3fe44a442b8c94fa4c07871478c67c2b,533
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/actionability_summary.csv,9b57ae34dbf6931601fb88922ca5b7804c9e454cd28b80e41b0725ccc4852848,1237
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/experiment_metadata.json,43810d9cd44ad83a5da046a306746780d01297d4861fdf82b513dbcc16fcab33,2049
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/feature_policy_audit.csv,2b00f44eef4bbbdc443e8e8bd080a7e37e9ccd4978944b5ec2aa111fed456432,2640
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/fold_metrics.csv,6dd5a32204106221a14b6e63f966f3518fdc186818b9ac08ab5fe7e2d99a5574,14984
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/model_predictions.csv,e875852929cfcf8b1be31e1bd6c4158d54e4d4cae16cf9c91ab7a355be87634d,1489553
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/performance_metrics.csv,cedbe6911f81d66c6b1b1cdcefb143aa9a74609c39bd709ba5ed9bf1b0b7a563,6281
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/representative_cases.csv,f3186433a6fe47617a1df1f99c526d0fe592966872057eeeeeea966a1540ed4d,4567
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/target_mapping.csv,10983078edbaa644d68bb05761328dd0bbed9cac584de0c5c4238d917c7a2c8e,485
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,ibm_performance/target_support.csv,8a82095c70e735d7b50080ec95113aa3a48de8cec49ab66eee79ad26f93758b5,567
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,performance_target_replication.csv,8af684b6e66a3559456ae9b16823b550d60bfa5916cd4d79ac199f32c9ca75e6,7087
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,related_binary_task_transfer.csv,23804b90052e3f54ff7ca280069f64c3506beba9e524d4855623ea6e6241d4ee,9938
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,restricted_target_robustness.csv,a455767ffb81a6f83490bbc420d7c3a844eeddb516b5e42c7a71fb394e093b2b,6197
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,stage_metadata.json,c268c97b1954e2f68e2eb2d0ad1e1fd19aece0085f973414da20edf4734da08d,4167
