num__Age,num__DistanceFromHome,num__EmpHourlyRate,num__NumCompaniesWorked,num__EmpLastSalaryHikePercent,num__TotalWorkExperienceInYears,num__TrainingTimesLastYear,num__ExperienceYearsAtThisCompany,num__ExperienceYearsInCurrentRole,num__YearsSinceLastPromotion,num__YearsWithCurrManager,ord__EmpEducationLevel,ord__EmpEnvironmentSatisfaction,ord__EmpJobInvolvement,ord__EmpJobLevel,ord__EmpJobSatisfaction,ord__EmpRelationshipSatisfaction,ord__EmpWorkLifeBalance,cat__EducationBackground_Human Resources,cat__EducationBackground_Life Sciences,cat__EducationBackground_Marketing,cat__EducationBackground_Medical,cat__EducationBackground_Other,cat__EducationBackground_Technical Degree,cat__EmpDepartment_Data Science,cat__EmpDepartment_Development,cat__EmpDepartment_Finance,cat__EmpDepartment_Human Resources,cat__EmpDepartment_Research & Development,cat__EmpDepartment_Sales,cat__EmpJobRole_Business Analyst,cat__EmpJobRole_Data Scientist,cat__EmpJobRole_Delivery Manager,cat__EmpJobRole_Developer,cat__EmpJobRole_Finance Manager,cat__EmpJobRole_Healthcare Representative,cat__EmpJobRole_Human Resources,cat__EmpJobRole_Laboratory Technician,cat__EmpJobRole_Manager,cat__EmpJobRole_Manager R&D,cat__EmpJobRole_Manufacturing Director,cat__EmpJobRole_Research Director,cat__EmpJobRole_Research Scientist,cat__EmpJobRole_Sales Executive,cat__EmpJobRole_Sales Representative,cat__EmpJobRole_Senior Developer,cat__EmpJobRole_Senior Manager R&D,cat__EmpJobRole_Technical Architect,cat__EmpJobRole_Technical Lead,cat__BusinessTravelFrequency_Non-Travel,cat__BusinessTravelFrequency_Travel_Frequently,cat__BusinessTravelFrequency_Travel_Rarely,cat__OverTime_No,cat__OverTime_Yes,cat__Attrition_No,cat__Attrition_Yes
-1.9371004693574732,-0.023432696985429102,-0.5976407017050431,-0.6721363936707819,2.6658959786857754,-1.297413233147203,0.9666703512363567,-0.9643544192479679,-0.9040231102152182,-0.6762518170057872,-1.1717442116122339,-0.8202766996849079,0.25312861726970887,0.38269125237984497,-0.9498533662639209,-1.56294311315592,0.24578213356281692,0.3643396256679452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5300220770880323,0.7061474902365775,-1.5893182985192194,0.9430098839861659,0.7572212528421348,-0.2923563811630876,2.5502941348317534,-0.3369194870364808,-0.9040231102152182,-0.37146226567923524,-0.5963608647335923,1.063612371361771,0.25312861726970887,0.38269125237984497,-0.054117382360812885,1.155218822767419,-0.6795153104383762,0.3643396256679452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.2841347074508493,1.678921073199253,1.3857144919233093,-0.6721363936707819,-0.8787856550238428,3.6022389202753593,0.1748584594386583,5.153136169814031,1.5811056432876405,3.8955914528924924,0.5544058290236912,1.063612371361771,1.1666755066641477,0.38269125237984497,0.8416186015422952,1.155218822767419,1.17107957756401,-1.0930188770038356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.33587231815470053,0.21976069875523976,0.3444530152684243,-0.6721363936707819,-1.1514534730015056,-0.1667242746650732,-0.6169534323590401,0.4473741782278781,1.3049802262317671,2.0668541449331808,-0.020977517854950563,0.12166783583843153,1.1666755066641477,0.38269125237984497,-0.054117382360812885,0.24916484412630596,-1.6048127544395692,1.8216981283397258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.3135484782773491,1.678921073199253,0.29486913542771553,-1.075922963085019,1.3025568887974606,-0.1667242746650732,-0.6169534323590401,0.2905154451750063,0.20047855800827447,1.7620645936066286,0.842097502463012,1.063612371361771,-0.6604182721247298,0.38269125237984497,-0.054117382360812885,0.24916484412630596,0.24578213356281692,0.3643396256679452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.851187509829483,1.1925342817179152,1.4352983717640182,2.558156161643114,-1.1514534730015056,-0.2923563811630876,0.9666703512363567,-0.3369194870364808,-0.3517722761034719,-0.37146226567923524,-0.020977517854950563,1.063612371361771,1.1666755066641477,0.38269125237984497,-0.054117382360812885,-1.56294311315592,-0.6795153104383762,0.3643396256679452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.0970748794666659,-0.9962062799481045,-1.5397344186785107,-1.075922963085019,-0.060782201090853964,-0.1667242746650732,-0.6169534323590401,0.2905154451750063,0.7527293921200209,-0.6762518170057872,0.2667141555843703,0.12166783583843153,0.25312861726970887,0.38269125237984497,-0.054117382360812885,-0.6568891345148069,-1.6048127544395692,0.3643396256679452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2.5006083062615327,-0.26662609272609794,-1.2422311396342578,0.9430098839861659,-1.1514534730015056,2.7228141747892582,1.7584822430340552,3.427690106232442,1.028854809175894,2.6764332475862846,1.7051725227809746,0.12166783583843153,-1.5739651615191685,0.38269125237984497,2.633090569348511,-1.56294311315592,1.17107957756401,-2.5503773796756164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6605827163707253,-0.023432696985429102,-0.6968084613864608,0.539223314571929,-0.6061178370461798,-0.5436205941591165,-0.6169534323590401,-0.6506369531422244,-0.6278976931593451,-0.37146226567923524,-0.5963608647335923,0.12166783583843153,-1.5739651615191685,0.38269125237984497,-0.9498533662639209,0.24916484412630596,0.24578213356281692,-1.0930188770038356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8547324753040572,-0.7530128842074357,1.3361306120826006,-0.6721363936707819,0.7572212528421348,-0.1667242746650732,-0.6169534323590401,0.4473741782278781,-0.6278976931593451,-0.6762518170057872,0.842097502463012,1.063612371361771,-0.6604182721247298,-1.0357782545106988,0.8416186015422952,0.24916484412630596,0.24578213356281692,0.3643396256679452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.1193987193440173,-0.8746095820777701,1.6832177709675622,0.9430098839861659,-0.6061178370461798,0.21017204482897006,0.1748584594386583,0.60423291128075,1.5811056432876405,0.23811683697386873,1.1297891759023329,0.12166783583843153,-1.5739651615191685,0.38269125237984497,-0.9498533662639209,-0.6568891345148069,1.17107957756401,0.3643396256679452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.0970748794666659,0.7061474902365775,1.0882112128790564,-0.6721363936707819,2.3932281607081123,0.4614362578249989,0.9666703512363567,1.231667843492237,2.1333564773993867,2.6764332475862846,1.9928641962202953,1.063612371361771,1.1666755066641477,-2.454247761401243,-0.054117382360812885,1.155218822767419,-1.6048127544395692,-1.0930188770038356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7688195157760669,-0.9962062799481045,-0.7959762210678784,0.539223314571929,-1.1514534730015056,-0.1667242746650732,-1.4087653241567386,-0.8074956861950962,-0.6278976931593451,-0.6762518170057872,-0.5963608647335923,1.063612371361771,-1.5739651615191685,-1.0357782545106988,-0.054117382360812885,0.24916484412630596,-0.6795153104383762,1.8216981283397258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.33587231815470053,2.043711166810256,1.2865467322418918,0.135436745157692,-0.6061178370461798,0.5870683643230133,0.1748584594386583,-0.9643544192479679,-0.9040231102152182,-0.6762518170057872,-1.1717442116122339,-0.8202766996849079,0.25312861726970887,-1.0357782545106988,-0.054117382360812885,1.155218822767419,1.17107957756401,-2.5503773796756164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.6382588764933739,-0.7530128842074357,-0.895143980749296,-0.6721363936707819,-0.6061178370461798,-0.9205169136531597,0.1748584594386583,-0.49377822008935257,-0.6278976931593451,-0.06667271435268325,-0.3086691912942714,-0.8202766996849079,0.25312861726970887,0.38269125237984497,-0.9498533662639209,-1.56294311315592,1.17107957756401,1.8216981283397258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7464956758987156,1.3141309795882496,0.9394595733569301,-1.075922963085019,-0.060782201090853964,-0.5436205941591165,-1.4087653241567386,-0.180060753983609,-0.6278976931593451,-0.6762518170057872,-0.5963608647335923,0.12166783583843153,0.25312861726970887,0.38269125237984497,-0.054117382360812885,-1.56294311315592,0.24578213356281692,-1.0930188770038356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0712060741147402,-0.6314161863371013,0.49320465479055076,-0.6721363936707819,1.0298890708197976,-1.297413233147203,-0.6169534323590401,-0.9643544192479679,-0.9040231102152182,-0.6762518170057872,-1.1717442116122339,0.12166783583843153,-0.6604182721247298,0.38269125237984497,-0.9498533662639209,0.24916484412630596,0.24578213356281692,0.3643396256679452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.0970748794666659,-0.8746095820777701,0.3444530152684243,0.539223314571929,1.8478925247527864,0.4614362578249989,-0.6169534323590401,-0.9643544192479679,-1.1801485272710914,-0.6762518170057872,-1.1717442116122339,1.063612371361771,1.1666755066641477,0.38269125237984497,-0.054117382360812885,-0.6568891345148069,1.17107957756401,0.3643396256679452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.1193987193440173,0.09816400088490533,-0.002634143616537374,-1.075922963085019,0.4845534348644719,-1.046149020151174,-2.200577215954437,-0.8074956861950962,-0.9040231102152182,-0.6762518170057872,-0.5963608647335923,-1.7622212352082474,0.25312861726970887,0.38269125237984497,-0.9498533662639209,0.24916484412630596,-0.6795153104383762,-1.0930188770038356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.22763551874935892,-0.9962062799481045,1.484882251604727,1.75058302281464,-0.3334500190685169,-0.5436205941591165,-1.4087653241567386,-0.6506369531422244,-0.6278976931593451,-0.37146226567923524,-0.5963608647335923,1.063612371361771,0.25312861726970887,0.38269125237984497,-0.9498533662639209,0.24916484412630596,0.24578213356281692,0.3643396256679452,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.6382588764933739,-0.26662609272609794,-1.3413988993156754,-0.6721363936707819,-0.3334500190685169,-0.04109216816705878,-0.6169534323590401,0.60423291128075,1.3049802262317671,0.5429063883004207,1.7051725227809746,1.063612371361771,0.25312861726970887,0.38269125237984497,0.8416186015422952,1.155218822767419,0.24578213356281692,-1.0930188770038356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2.2841347074508493,0.09816400088490533,-1.440566658997093,-1.075922963085019,-0.6061178370461798,3.35097470727933,-1.4087653241567386,4.682559970655416,1.5811056432876405,-0.37146226567923524,1.1297891759023329,1.063612371361771,1.1666755066641477,0.38269125237984497,1.737354585445403,0.24916484412630596,0.24578213356281692,-1.0930188770038356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.9371004693574732,0.09816400088490533,1.484882251604727,-0.6721363936707819,2.6658959786857754,-1.297413233147203,-0.6169534323590401,-0.9643544192479679,-0.9040231102152182,-0.6762518170057872,-1.1717442116122339,0.12166783583843153,-1.5739651615191685,-1.0357782545106988,-0.9498533662639209,-0.6568891345148069,-0.6795153104383762,1.8216981283397258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7688195157760669,-0.14502939485576352,-0.20096966297937263,-0.26834982425654497,2.3932281607081123,-0.1667242746650732,-0.6169534323590401,-0.6506369531422244,-0.6278976931593451,-0.6762518170057872,-0.5963608647335923,1.063612371361771,-1.5739651615191685,1.8011607592703889,-0.9498533662639209,1.155218822767419,0.24578213356281692,-1.0930188770038356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.22763551874935892,-0.9962062799481045,-0.6968084613864608,-0.6721363936707819,-0.3334500190685169,1.2152288968130853,0.1748584594386583,2.1728202418094678,1.028854809175894,-0.37146226567923524,0.5544058290236912,-1.7622212352082474,-0.6604182721247298,0.38269125237984497,2.633090569348511,0.24916484412630596,0.24578213356281692,0.3643396256679452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.3135484782773491,-0.26662609272609794,-0.002634143616537374,-0.6721363936707819,2.3932281607081123,-0.2923563811630876,0.1748584594386583,0.2905154451750063,0.7527293921200209,-0.6762518170057872,0.5544058290236912,0.12166783583843153,-1.5739651615191685,-2.454247761401243,-0.054117382360812885,0.24916484412630596,1.17107957756401,0.3643396256679452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.3135484782773491,-0.14502939485576352,1.484882251604727,0.135436745157692,-1.1514534730015056,-0.1667242746650732,-0.6169534323590401,-0.3369194870364808,-0.9040231102152182,0.5429063883004207,-0.3086691912942714,-0.8202766996849079,-0.6604182721247298,0.38269125237984497,-0.054117382360812885,0.24916484412630596,1.17107957756401,0.3643396256679452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
